age,income,credit_score,employment_years,gender,loan_approved
33,75948.95337371896,638.6910811461878,7.669328897448824,1,1
38,56219.71977657174,606.2586507564115,19.06062566960868,0,1
22,66266.96271708776,581.3714813141373,2.4585057938995014,1,1
49,59361.07122679213,573.7455002390151,27.024103227029308,0,1
41,37836.07852912438,734.8511081985232,24.859439702726966,1,0
35,50859.35531679524,615.4798600972096,12.145480512958207,0,0
47,71113.7085091699,723.8401348447621,25.493040505535475,1,0
51,72892.79476042492,636.9179918733545,32.30594426390459,0,0
35,44190.40492252076,602.6631154230304,14.230288850992165,1,0
43,62932.469527195295,573.39446417149,17.84673053692469,1,1
44,52263.05319916302,608.8291950108575,23.551398118980288,0,0
33,53231.88903127606,749.2767148034403,10.756830624104301,1,1
42,60340.039438375396,574.1052944154131,23.57098873474879,1,1
57,58269.96115999206,798.1722775035755,36.45365503198542,1,1
53,63121.11353308882,591.1574800771249,32.283522959142175,1,0
23,76625.75141425079,702.4964979455872,0.0,1,0
39,66761.91386297051,639.8324094021508,17.309924076257985,1,0
43,54658.86888309054,627.560829223167,24.91030328203796,0,0
49,82969.37585234619,561.0005456012404,25.670390966375887,1,1
50,71648.94393820503,643.1124912074133,28.902349330736858,1,1
59,48614.02342094977,568.9199802543797,35.19066184505297,0,1
45,31743.19396470642,532.2896030162792,20.448472076844993,0,0
57,40182.53978619302,658.3719074752214,35.74542286503194,1,0
28,68998.48672473451,605.5203825214971,7.521403494632015,1,1
36,45545.31281120528,767.9043961287487,20.981588817697784,1,1
28,39879.16784332078,720.0015200564976,5.6336188484613725,1,1
21,43628.72009969201,768.8202526935739,0.0,1,1
25,44689.2353186395,602.3381966844471,0.24977944608722558,1,0
23,67759.71501673377,659.5296418091901,3.836720044720742,1,0
21,52648.86886326586,466.55303282232626,1.1942843380598418,1,0
24,29414.380995508913,630.2738333519293,7.465184033074285,0,0
55,50465.67346643535,656.8948843617277,37.33486645452613,0,1
52,58333.991986723624,660.783365439124,32.05422000652685,1,1
54,47809.947078387224,647.0342112620829,31.589785501233898,1,1
45,72338.2762628905,654.6614800226167,24.61400531367018,1,0
30,43685.91671461573,460.07301560856115,8.666959613604718,0,0
41,71625.06529955726,667.9355285257385,22.86019259971394,1,1
59,63951.74169512464,683.8407924351027,40.4786944698874,1,1
47,63899.08262066611,743.6617781840196,25.110753669035734,0,1
47,33521.73738790408,675.8116641493851,21.614018660519367,0,0
22,51474.652883571536,640.8484053300733,5.000161900661274,0,1
33,54207.57993137847,727.345934556168,13.745621870469614,1,1
29,33669.902126387,484.98660427803645,7.041529788281993,1,1
56,71575.91094704364,613.9536028560999,36.62862004431101,1,1
42,37738.98654638975,596.3933013958901,21.22458391875009,0,0
46,40856.48256746026,647.5834740118082,28.955853778658422,0,1
32,39800.26246603411,496.09150314395845,5.21065930458492,1,0
37,65517.7948910556,742.3744963570603,14.808427100459703,1,0
34,32111.054218411064,632.5133070221028,17.797163546436067,1,0
34,59268.12200696852,672.3157683811254,14.689595210401936,0,1
54,65667.70979365191,665.6163857541926,38.317820004942625,0,0
40,63057.676414386406,738.3742926413865,15.334578720509608,1,1
31,65689.42725769643,519.6634905588166,13.216590147815463,1,0
36,66393.19704367063,657.8624815828869,18.036673270361497,1,1
51,35758.63509911354,730.2324782493403,24.954814394013496,0,0
26,71521.02469496516,643.1409487295516,4.113493131400748,0,1
39,43098.85618799752,583.4111424803189,17.68041268441775,0,1
57,54004.18573615042,607.727691904095,31.141331913697783,1,1
24,50010.44022473561,622.4940598735517,2.1761930204386832,1,1
24,62373.13181315964,599.5264979333907,5.619549422335818,1,1
40,46929.441352938666,639.3032218052848,17.82723082142578,1,1
30,51003.73586356053,755.5773182229501,9.726399467022079,0,0
44,31469.842742809928,608.1844664123762,23.748110848182957,0,1
55,67469.97812752357,615.8628218004701,33.9635697665837,0,1
46,60061.11418925305,682.184640883522,22.884453927923715,0,0
57,50616.10357147346,637.7625745225287,37.976441924651695,1,1
58,47962.764549612846,556.9570406658582,32.238898715422025,1,1
41,59669.42369476545,645.7168093554685,20.02576441552455,0,1
59,39390.599290460574,643.0775997322152,42.15645902155427,0,1
41,56880.47973647754,718.2974841806707,18.657880250476353,1,1
30,72420.9818114711,581.9493321258137,6.818036335493169,1,0
58,42831.143212942115,718.762363792881,39.176548416326135,1,1
24,55529.012436803045,643.1518431530039,3.4902952817613957,0,1
40,59735.87900403238,572.4440830359503,21.2363418461708,1,1
37,53539.94772005976,558.3855181546149,16.115495457085817,1,1
27,47443.15623844095,785.4071969535971,0.0,1,1
24,73221.95585341577,638.8058784015192,6.539740231277097,1,1
49,46036.470463495505,715.5552881711342,34.210079147434826,1,1
34,27819.4164830557,530.4316423774309,16.85212302050886,1,0
23,64608.00387446551,834.6386421574731,0.0,1,1
44,36980.44975348249,712.527123985699,24.3532646375167,1,1
57,65378.217172826306,632.1191850091353,34.59976256827486,1,1
36,75023.54871765166,628.5683899501144,11.747268739164873,1,0
24,59446.248175980116,701.4218689812097,3.368196484914819,0,0
44,71071.16952831237,697.4027180707533,22.55315811530084,1,1
54,85300.73660394471,662.7770496278207,34.52597341283953,1,1
50,64501.4069391342,650.7615130741561,29.169740567916364,0,0
38,59958.60088938154,689.2746958818142,13.63756367933307,1,1
39,79509.22275285472,528.0807512843876,16.270194669771087,1,1
51,81321.63317269877,624.0107701170023,27.78612433102495,1,1
39,81531.57674889131,534.7195299195008,12.850550469766661,1,0
39,47617.84727205996,692.3214641291753,13.88506606813835,1,1
42,34689.724622523936,602.6930220276677,20.366793990344416,1,0
44,46702.1172484767,539.9895344924576,27.271262225921838,1,0
32,65554.62423689762,594.4349433186721,9.393328760903616,1,1
50,57387.384179981585,660.454934102605,26.72770767574163,1,1
58,51902.785222347295,635.6340132210933,33.456139579981524,1,1
51,63407.22098207403,567.8790408677058,30.09160948498605,1,1
56,32937.92377490099,530.6591978788568,38.537778003830375,1,1
39,57117.53948037312,655.1752950921351,24.008048299225777,1,1
56,66776.86467271816,609.3462325274677,35.85619813016506,0,1
50,63239.73466837343,631.9343503095164,29.419981227909304,1,1
53,65377.147327505925,638.822036875819,30.36958067823937,1,0
38,78960.59184928772,680.1045981022722,15.870300135526966,1,1
48,54007.850726895,709.2862551238939,28.887525273152107,1,0
31,45203.625079744954,660.255644067091,9.055374003810762,1,0
53,67842.72563997563,627.5676215168249,31.51315265849776,0,1
37,67566.80946550891,651.7334476667062,15.923958175748727,0,0
26,63374.375121336954,626.2534122918265,3.2275156672775718,1,1
24,47594.434991263275,535.0212652456815,2.775062222767346,0,0
40,55020.69476511978,726.4362319902702,12.941781613627596,1,1
47,35848.4057180337,713.2407203741462,27.646507649055387,1,1
35,71694.19795310804,789.1833795506418,21.055315516916163,1,1
26,66164.76964293716,809.6349514534326,3.343869154510801,0,1
34,35324.75874299824,567.6785907423068,14.12151143500501,1,0
31,68014.48125859204,626.522005573482,12.554728960738554,1,1
59,61061.52482513513,825.80777178091,41.84064581815238,1,1
29,39670.38834413806,647.1614569092436,7.207035533779462,1,1
46,36909.996983912955,667.0947631782726,19.590048238933843,1,1
36,60602.399041025834,543.5209033813794,15.801695852546288,1,1
25,49034.43829139623,660.5202042103742,4.385886071963281,1,1
30,82299.23275824505,785.2358262331362,7.963000875971992,1,1
23,69288.9759197336,740.063806707247,1.5994636313469779,1,0
33,62105.39705098341,607.301076493702,12.431041335053195,1,1
50,62846.18506003592,622.2578543402109,30.08528597631155,1,1
26,74963.00770550751,570.8369795254016,5.959429130719753,1,1
37,62697.771375910066,590.4185801825206,15.346943021496614,0,0
39,62496.49657744034,516.2851649849471,19.152836504957854,1,1
55,40296.08235553735,644.062622773818,33.144907455175414,1,1
46,100929.20448109327,755.7077475951287,26.92607650460596,1,1
25,38452.2586403765,674.8802346865624,2.117671493570497,1,1
49,50311.85894349753,745.6367292976013,28.219174576448687,1,1
57,30179.075853850038,725.1274580648198,31.128784253648313,1,1
40,63081.97238153893,611.723433729916,17.89026859162856,1,0
41,57266.65655927211,596.8345337015486,21.702466163389936,1,1
30,66479.1465754714,599.5170810203981,5.8987953998757945,1,1
25,28914.015533433492,529.8056636090566,3.0396985709497493,1,1
56,71693.58501071397,652.2631162956902,27.784791350269373,1,1
26,42888.46897795578,446.6874922396039,0.895777674404032,1,1
46,52764.92200954202,691.399085650047,21.680576331658294,1,1
24,68973.56903021596,655.0316655003212,3.305253152314916,1,0
59,58919.000261978494,683.0007906546388,39.000227037178135,1,1
59,59979.13835000296,723.9911398063695,37.83183330217941,1,1
55,66987.68229858098,663.9156211837197,32.852219851337864,1,1
21,61431.85959908087,764.2100216358328,0.0,1,1
44,49883.38146176924,693.5362067666547,25.148137247121483,1,1
56,47502.96307647157,597.0011207228765,35.63845954064916,0,1
26,53178.180179777344,633.3602270497885,3.9981632110839125,0,1
51,41566.65859680498,491.7096281274904,33.87989848572378,1,1
40,69940.12989083005,586.8466691669483,24.849925122988303,1,1
44,54329.80896211226,623.3302515846626,19.262772649298988,0,1
45,56121.64401882953,688.2391526690366,25.567530210631535,1,1
56,72887.44838547206,597.4747280020732,44.269668823059156,1,1
41,53198.29535182945,562.7615190245899,20.840616623150584,1,0
50,52263.68504271375,517.8727667894311,29.346327908492828,1,1
44,47730.568539940534,608.2507736984677,22.83279818031916,1,0
50,60146.005133889026,786.559626165755,30.470544552472223,1,1
42,59626.75162497272,668.9774924427923,23.26469749964965,1,1
48,45005.7369923514,715.7705588648626,23.265699377492453,1,1
27,52334.590343298994,586.9962037135025,5.920549115133514,1,0
55,45105.9659722115,539.8585167928447,27.19150640650777,1,0
48,44426.97319276765,564.5245775138353,26.3720501501355,1,0
34,29051.532524097296,643.2008223589654,10.291934218533783,1,1
30,46536.34619477667,510.410980956452,10.017532737406453,0,0
36,29466.80100879983,579.538670851316,10.030858418576923,1,0
36,48057.764704907335,608.9547519820095,13.463048068622715,1,0
51,45809.580311835874,557.5352285755689,32.89963275156184,1,0
45,70778.42585898406,501.34218878726193,21.97100054566725,1,0
33,39775.97790535537,670.2757588746831,6.285192667746342,1,1
26,43582.204227782866,653.2110011419195,5.772599459386954,1,1
29,49277.13791212641,704.532090734109,6.240413020722092,1,1
56,46297.84522745836,572.270197552329,34.44234369178131,1,1
40,75538.82196132814,703.194592013323,16.810391240612223,1,1
38,37921.489404255706,757.0512936140819,22.92319023344009,1,1
41,49308.93251521237,668.3550312565799,15.32578179243946,1,1
24,59980.978737466095,607.3044593887338,11.500486835682818,1,0
53,68217.7501456301,660.1556454656471,30.828090407745943,1,1
47,44296.376661046954,603.9548827493096,26.550339728654407,0,1
27,26228.50599244311,592.3001509624874,4.2756107471865485,1,0
26,52748.43667621743,697.8282272652328,3.150099320433638,1,1
35,75280.42714271072,640.2664776148961,11.6455102897021,1,0
38,59232.8111114564,734.356695741502,18.803773886130905,1,1
52,58546.26793539899,619.0303907529501,26.76760091911883,1,0
31,39054.73012634505,626.1177793530992,11.092325632728006,1,0
40,37514.92614567003,610.344230333797,12.446521794844573,1,1
44,55270.62472951149,571.5871592918957,23.82058631342529,1,1
35,33604.31616577889,707.0097429031614,16.547427817796574,1,1
27,66720.43333543766,802.9998165229908,2.176442678077892,1,1
41,42300.30626700457,623.2440933003694,22.03622780515623,1,0
46,54630.140789027595,602.3652839427496,25.154156231872964,1,1
34,26713.49621868637,597.8273561405036,17.79527936607352,1,1
57,49092.9719733474,602.4186740679734,33.43438085306673,1,1
41,37212.09179304696,765.4848580368562,28.44795771116819,1,0
38,15170.65373987284,599.7063636168076,9.827653537024286,0,0
25,63127.63134004476,609.0313239377322,3.011488598091623,1,0
23,79617.3930863736,563.175202349432,0.0,1,1
43,71942.1038401592,670.5554141704149,27.553162530549297,1,1
46,65225.36034855707,645.2939306494309,24.21489701855249,1,1
57,48788.18248081682,570.3974856938207,35.48494476789215,1,0
44,67088.3534282174,587.5019281877344,24.329714294255638,1,1
39,73357.79797860591,757.305335937489,17.985584441018137,1,0
45,57052.3274450694,652.2895429388137,22.218715330795995,1,1
41,37234.59741531966,657.1179776813109,16.230058248112854,1,1
32,42509.235521129434,657.3957677518243,11.505540207000287,0,1
53,80540.44732521905,747.6237771747824,33.136500898068434,1,1
24,53878.837477747504,576.8349946375503,5.086131709205188,1,0
27,5128.664201333559,622.2523135876481,11.738180550919566,1,1
42,27966.1480449471,638.1724355336243,14.478693286758023,0,0
53,48633.269452862776,529.5176922297193,31.796848407941887,1,0
37,70537.37857626352,585.8700938393059,19.575213507464284,1,1
44,45903.16471389632,723.2672379096656,22.626432726683408,0,1
54,65816.4748245989,703.2149447431083,25.98548263892019,0,1
48,42107.56469678766,715.5946812571422,23.126881275450238,0,0
59,25535.612166465802,608.7636844228019,38.98570954903196,1,1
42,47626.582621028734,617.4013331916815,21.876591884650022,1,0
37,60174.17502319428,524.8354153473377,18.017559095023064,1,0
54,53929.255240119695,715.2354179621417,30.656973169355446,0,1
26,36173.38376115047,726.7656588136267,5.779649704757893,1,1
26,49732.05697294352,725.8744676574926,2.1624100763110254,1,1
54,95270.11357096111,762.2863877434067,33.77987398093107,1,1
21,36500.967605546844,679.5476015442935,0.1596365913106192,1,1
30,64910.85091695623,758.9817285582685,6.537419939511287,1,1
41,23549.864521453066,635.9667773589485,24.67455089228806,1,0
25,67956.87736854493,526.3092744496115,0.0,1,0
22,41615.119147173304,710.2507274068082,0.5751370509684177,1,0
42,61031.3238730441,523.7277611793913,18.47128330702707,1,0
22,35627.115973476975,661.9141434645355,6.502606107568823,1,1
30,59362.7920026506,716.8726661486979,10.795194022861256,1,1
54,41370.24556387843,672.6981157224637,31.05206887388883,1,0
36,44274.27725550062,809.4770149407593,14.160854132038882,1,1
59,61629.79009592546,512.3849704097115,43.583772121941585,1,0
42,48544.21785404476,644.1997529224859,18.161173104809908,1,1
32,60705.72172324467,651.221882567686,5.7066554833083245,1,1
44,52137.38022034974,555.912802867231,23.873020587391444,1,0
58,56012.40521870912,569.2387046493,37.94092110222346,1,0
30,61676.29707030102,590.840997242138,10.99810372016958,1,1
55,49749.72318113289,573.0246894165516,36.017877282615856,1,0
52,35059.25320997339,642.4403744885292,36.3121169522014,0,1
27,47015.316011053146,607.7924569893488,0.8455875288718921,1,1
41,67927.08769750154,672.2535868866972,16.391590416064002,0,0
40,56742.59626114825,695.4601326342143,20.986610001838564,1,1
46,42326.52319884289,690.7245271803222,21.68312349485668,1,1
24,61023.40912581578,621.2911628370671,0.0,1,1
42,62024.73377408707,669.913294062513,26.597533656855813,1,1
35,62799.986136967156,722.4590241323713,9.140173605007138,1,1
41,40332.441994430716,681.1895206894243,18.946183888668063,1,1
35,44764.135085711576,780.1284386110394,13.821897646305787,1,1
42,39847.56175419482,718.7525290736681,24.927409925889833,0,0
48,44590.281319007125,770.2884950853922,21.393590825152586,0,1
34,58083.787777156016,475.5359810448955,14.246425454518747,0,1
47,59442.772070965206,656.7673284798162,23.328868825219764,1,1
48,60628.25435735744,627.3247249333447,28.882833637777352,1,1
46,70310.28713557284,641.251418878005,22.279576821919424,0,1
22,65333.36398737445,593.6528405927103,5.716918768557331,1,1
45,52872.97562505869,677.7339580268925,21.297089944721236,1,1
23,37241.72235921251,523.4150497307811,0.0,1,0
28,44281.794872936945,678.2405804009903,4.633452250776097,1,1
53,46074.42398482659,595.9802145873622,31.216099668293314,0,1
55,67436.9474100417,614.9729736915696,37.24706161948693,1,1
26,54590.0209884086,680.6951238696016,1.224755508305238,1,1
59,45157.060676673354,655.5144409506433,34.28406161865777,1,1
43,44006.60671409161,723.7744637984517,24.88173371112695,1,0
45,53956.32686618161,582.1347545907807,19.874324646113383,1,1
39,63349.813433256495,644.3506043448011,17.463049675824927,0,0
25,78865.28958662675,712.2141181907806,3.5240464495929635,1,1
31,51913.47102955499,675.2839820625979,10.652738609028887,1,0
32,54328.85228856103,679.7915977423958,8.750455368852199,1,1
30,31790.874407639254,727.5630000868264,6.2190168399763115,0,1
28,84087.888536492,621.5630285791331,8.004683325256877,1,1
44,28984.95742765874,606.8218386014411,20.31201244049064,0,1
48,72574.93467670826,690.3133105852635,22.920092429642477,1,0
56,49519.96070481294,639.5397959792238,38.683399963555054,1,0
57,46009.50259239521,728.5542497388401,37.464286144137546,1,1
41,38349.946421711094,675.8841405980539,25.302507187296023,1,1
28,91150.729741107,606.3654523796816,9.351902953650837,1,1
29,58322.374349175916,673.6868818767799,4.195569045105505,1,1
35,55319.20655656095,586.8110235044227,14.289107720179988,1,0
38,63300.98539331814,716.284992784994,13.953115235845262,0,1
40,45237.50911555055,552.1993385416293,14.045171209845149,1,1
26,55027.68932846509,735.544569193733,3.6584018207900497,1,1
32,50845.044302181814,672.4613557829204,13.944598625897363,0,1
22,47317.814014778,638.4807321264128,1.8247381323625211,1,1
27,72994.57118778871,703.4333905653714,1.827317606223687,1,0
36,46720.183827561435,685.7928650913649,13.55297527436179,0,0
23,31703.01919946756,743.1267179960643,1.5714002439740602,1,1
23,50477.53954718689,742.4743216847427,0.0,1,1
47,58737.68007570846,674.66033109164,28.139517095745838,1,1
58,41597.60149168588,588.9760518370896,36.313794921223746,1,1
53,42781.07810244342,612.0943699687631,27.82821541720383,1,0
48,46806.11442810939,644.9847179931846,22.658479218776797,1,0
21,68318.5349010044,725.7205186076566,3.3019918347648325,0,0
28,47692.62966031441,618.0529477063767,5.857560903562843,1,0
57,76436.75527826547,623.8941635698905,39.571056086869234,1,1
52,45775.74342777496,779.3845440487198,35.71646643970814,1,0
57,59875.21204384813,642.6991042035592,39.067344818567776,1,0
24,48306.359886703736,605.5687676813376,1.3997047601475274,1,0
50,66311.24755435708,704.3652219875903,21.50645864129816,1,1
26,38225.88768152081,646.070600192829,5.9389889136044856,1,0
39,66142.89219365848,552.7280585596504,24.274729109335645,1,0
52,51708.04100464526,722.8639857965162,30.893829765478525,0,0
29,45400.12274833826,597.7072475510507,2.0305534436025585,1,1
32,47506.67772934774,653.0509918872704,8.975364510709648,0,1
31,78007.82411548262,645.2302620348851,9.448800175699585,1,0
36,52067.66757321175,666.1070821428905,11.706034297740608,0,0
21,44459.07976131042,496.62481492047345,0.0,1,0
41,36929.60075757831,626.5430364840536,19.706447689354626,1,0
50,62581.06410146496,728.7385942080991,26.64537126092712,1,1
33,57937.67870516028,738.5811863924158,17.31807498269975,1,1
54,65425.310426323354,580.6096732851776,33.30310046394839,1,1
24,33066.62890465237,714.441876989827,4.408736690695175,1,0
48,37416.0932066275,596.6999171902091,26.642741569511823,1,1
58,72203.18798877849,623.7827418428901,37.28119990952156,1,1
51,59970.12470169011,627.4610943478524,25.043102134913568,1,1
47,63001.01276856343,657.6162596793786,22.879501084336134,1,0
25,40559.694518380704,720.0956519403603,7.265844103958056,1,1
45,40285.19202506622,668.5209175220377,24.62838590919059,1,0
23,69868.87987288133,641.1707767773308,0.804479246352459,1,0
53,65575.66482147723,717.711786312675,33.45851372439762,0,1
24,38675.20769456419,593.81370268364,4.51758572952178,1,1
45,35809.442562207325,644.5947789572435,29.97268389883262,1,1
40,53371.10543931334,719.704685986427,19.48919903165673,1,1
54,38009.77319935991,687.0514348253402,29.8124772734691,0,1
46,42697.34681430962,617.3587215788561,24.652910551252997,1,0
25,36229.326303589114,544.0930263379813,5.82269688136413,1,1
55,47973.4922757945,671.7600733556368,36.986977034286106,1,1
48,37679.57886050701,539.4927358667908,22.154904383616362,1,1
49,38568.98645486145,635.1249044716185,28.76112015847544,1,1
29,54475.877698494565,732.5263879465667,5.308235217505651,0,1
58,49172.026485689355,691.7731052411294,35.30010422614167,0,1
26,62273.18022298197,508.3442215391483,7.5375188727301765,1,0
39,30264.498469760405,664.0316053038222,20.238745618295695,1,0
31,50148.20914744645,627.6581059778184,7.9655426164073235,0,0
22,86134.56313248757,560.8397819492185,0.5264739368797504,1,0
29,49415.91273571601,673.4514907061472,6.39175461463744,1,1
41,67371.23509858447,615.5783505846491,28.6751089698703,1,1
44,67240.10273161635,616.0126172952351,23.835074499336088,1,1
54,67977.97912001912,658.6831582898704,30.48155522618163,1,1
42,57499.92530585984,606.1880828368961,24.96650143866338,1,0
23,58491.289741163215,656.7015083706594,6.072384097049897,0,0
32,60485.20430019508,608.4672577259046,16.375012131570603,0,0
48,64531.690424715365,612.307697756422,33.26398104753028,1,1
50,38238.72739729906,719.505083850687,31.123144648598387,1,1
46,24389.232761840198,726.6270145466194,23.950444768665616,0,1
41,26696.246848777893,530.3942027000162,19.39214969718704,0,0
48,50947.60011426004,702.2950990692586,26.12377409518037,1,1
46,58908.90101633967,747.9013703238275,23.78873389846292,0,1
53,33433.830837326226,759.0163772182503,35.71981042186577,0,0
41,68859.55687876606,686.4265808119583,20.002162720807927,1,1
55,47465.872382381705,575.9821499579272,36.91426559444862,1,0
54,47608.67183208882,694.0986588243275,35.029549664342966,1,1
38,42458.395061806,589.1523351348858,13.704035110633749,1,0
31,26728.204614755894,625.9924383690342,4.8484699904131485,1,0
43,53439.7119265197,676.8157509931373,18.290011099944806,0,1
42,80690.01569257854,593.6668457366883,19.719880896807634,1,1
37,54060.03214701155,569.7519785297551,16.402984300803624,1,1
25,27240.525374577213,682.6041322943577,2.0550990179668465,1,1
31,66705.14217424669,780.7056943018621,12.109195440223305,1,1
50,25628.030148455164,737.0264031335624,27.41694441674912,0,1
35,36864.484045162215,699.5030329535066,14.770872314551834,1,1
47,51424.927415296435,718.5429804912814,26.35274504198566,1,1
55,56842.65157810297,694.6403648027341,39.203299275362156,1,1
53,39870.039982497576,681.4930160586575,29.07427722469918,1,1
40,50840.25915151029,712.9032487719053,25.625257273464115,1,1
36,65727.43601141026,554.2145835562185,13.216950441781186,1,0
54,67782.68327212028,663.963970961004,28.97982932891757,1,1
22,73771.84632721396,644.3336255629309,0.3492550287203866,1,1
55,83641.2797844024,655.5231981801195,43.72041744591042,1,1
48,67148.33982491675,617.7039449677247,29.685615705055874,1,1
59,46748.95228393639,686.4341491341962,39.808892310323785,0,1
26,67889.70686684459,592.7450393218675,7.385560584924561,1,0
29,62000.74351007773,612.6301549425576,5.691219606493078,1,1
40,62595.504662893814,604.2284060443529,19.97813312909758,1,1
21,57658.28177607528,710.4762646088908,0.007506900951367898,1,1
28,41319.188467691405,649.1793547753565,12.427200245933228,1,1
43,39578.55388267105,617.7417362142266,21.673936850240043,1,1
23,48543.22698387286,623.8599213488674,0.8651703662677748,0,0
24,57233.65113769558,650.2716431676284,0.0,1,1
45,44808.38615602431,763.5522443208897,24.420043460626847,1,1
58,61350.12922912863,563.4435764557329,37.878855500556504,1,1
35,81211.48856058784,697.285699837585,10.395235435578446,0,0
41,28835.039210826137,683.0303636621705,21.35949081218173,1,1
55,63733.66716345641,588.1924221087257,34.69953857138457,1,1
34,54010.38068663784,752.681130310828,16.040337279651293,1,1
56,61759.83333001982,687.7496315616473,38.63710435370571,1,1
32,48539.27949309563,614.458668773917,11.282837880842838,1,1
37,47809.10172429249,519.8410671837618,12.890905347603713,0,0
59,56942.506765121485,666.0402784149379,35.50813525836607,1,0
29,50475.49174697109,646.8678090670812,13.286382989237273,1,0
55,32191.88023945152,577.8500948113717,34.49646817936768,1,1
33,51491.2745403332,576.9469912905054,17.238461338653174,1,0
35,33753.49557705709,710.7956906983653,15.495814455461689,1,0
38,64797.896658704645,513.1013564875303,19.261206911535346,1,0
53,27016.823483828164,671.9997928551126,34.81617084871448,1,0
26,70429.81569183835,636.8794117282397,1.33058355677173,1,1
47,61443.44500305219,684.8008379847407,26.92085225033758,1,1
43,61500.82923600842,629.3986493097859,18.289003295913812,1,1
47,22535.351982282406,670.529247568222,25.145262956367606,1,1
54,50071.00842862666,598.0057608829903,34.92050890836915,1,1
58,72303.4514298979,646.5556558678642,33.92399832840264,1,1
34,47220.88031454558,684.235871470552,14.678011973583015,1,0
56,33829.06775054429,660.5610309892829,30.504893043602493,0,0
28,40449.94857491432,676.6214789681081,10.429959471884706,0,1
55,53975.83566040993,585.0455090383847,32.00668845368396,1,0
39,42229.44324530783,608.6527806680604,14.918647727343648,1,0
50,73507.2584813394,609.8662112548839,24.69393225202676,1,1
34,54029.98705014411,630.6457171089273,11.261938501487023,1,1
40,46666.45978078108,745.100800873248,13.2771645791296,1,1
45,35479.84709746631,625.207487112501,22.35480258267501,1,0
44,62266.699079184065,569.950837816415,26.298461075999242,1,1
34,61924.994420670446,687.9151981495414,12.433865200780499,1,0
46,43116.86640722962,744.2650402004138,21.467444152280077,1,1
58,21455.06457528782,561.7151703703383,37.67878994970643,1,1
43,61161.432843638264,788.0967528302663,22.41368732762472,1,1
42,52197.94913108496,679.062362162615,26.86982988775715,1,1
39,60041.06751888504,722.3723552347874,20.37216305562122,1,1
23,84357.61800459458,752.6950144530321,2.916794381518535,1,1
39,54597.5223443641,718.083234989542,20.71519964507864,1,1
29,47292.420747358425,642.2625082094622,7.5968567954598125,1,0
48,37790.170485274895,735.2388700933991,26.7737604572814,1,1
40,50313.673127574264,667.8219838909644,23.976820910294695,1,1
27,57408.66024423462,726.3339307435348,1.0932629195512558,1,1
34,55799.6113089814,733.9912838646478,15.903836539422818,1,0
29,80851.98010100654,573.6372387019062,7.6676255729366725,1,1
39,57486.28348198914,705.6010792383904,17.125531736239942,0,0
34,47977.98692739185,637.2675657040639,11.341312198918862,0,1
58,44401.59131749791,659.6733445748811,37.46102206169257,1,1
56,59000.091456749804,658.8964924189959,34.869411600486,1,0
37,41394.87762426011,656.087915230275,14.755892839819099,1,1
50,57697.4661930686,756.6467718560327,26.892026764650048,1,1
29,57311.208903572646,554.3486661174156,2.284008642647194,0,0
53,51753.21665842829,529.435965019115,29.82858876694499,1,0
45,45545.703339022875,514.6696949834098,22.463114561217083,1,0
34,22220.547289976414,724.840098475514,13.453693216500525,1,1
31,72157.55089630587,595.8593755692638,15.889257654044513,1,1
55,61049.50585367922,659.253052866042,32.15213141945974,1,0
34,61414.25922377173,641.9698013112794,9.92880743875849,1,0
50,31579.714963340502,587.9537401552014,26.856511726090705,1,0
24,70697.58049610085,709.6034066288989,3.4600343028063447,0,1
24,43021.7470007288,641.0775922247831,4.765906379388818,0,1
48,50668.07045950771,633.3585446073131,29.18503563920863,1,1
28,38960.69716871762,666.3009915418176,9.4831239947028,1,1
22,28195.814029902278,700.4540459386752,3.907691762835924,1,0
42,72360.1946758535,582.8716629525886,20.163349087580492,1,0
36,74298.96054096437,711.10428431333,21.159420551223622,1,1
49,52517.07772970009,751.4897463841345,26.935694436523708,1,1
50,44809.23145290474,550.1714341867176,29.328021729022726,1,0
32,49344.33746298613,669.4809285389482,14.887481215318076,1,1
55,49755.775149466754,628.6554451349871,35.6992750839633,1,0
31,37002.104167306024,698.9461406504098,3.2774597679317843,1,0
41,45616.17176834239,564.8338551231204,20.01690749089056,0,0
41,57296.52989401488,764.0256757950503,22.58589426825946,1,0
25,70272.35871473128,537.4473635499652,0.0,1,0
40,50213.66246020568,632.9003342156426,21.25207838538696,0,0
57,31354.72436650846,680.4007253196752,37.17046182004036,1,1
23,55303.21794798015,601.9564207145622,5.551761451554119,0,1
53,51161.0415749537,590.9618916080074,29.924206032984078,1,1
29,75556.145409758,665.5564945641366,10.987680246767734,1,1
29,76441.86703066011,655.4431943993757,8.478824742202494,1,0
24,76966.8146840095,650.4156718590605,8.298150912156864,1,1
55,46576.18096940081,710.1081958025939,42.35814981343998,1,1
37,84847.82610006336,622.3869114600385,20.614991317157656,1,1
54,60264.137573435604,672.3714854856503,34.44155603432468,1,0
44,79395.7060850295,614.537803420693,29.963011988185414,1,1
52,42460.70579252361,590.5469359919414,32.81043412500395,0,0
21,45521.0489358556,630.0668960056987,0.0,0,1
28,59110.41029008128,615.0864368964458,6.882180079145274,1,1
43,57278.1641442091,618.5837339186053,24.285016558885005,1,0
32,73822.17915203754,731.5729192461513,13.477862466860191,1,1
